FECHA,PRODUCTO,EMPAQUE,CALIBRE,CANTIDAD,PRECIO CFR,TIPO VENTA,PAIS,EMPRESA,SEMANA,MES,AÑO,MERCADO,Mercados 2,Mercados Carne,Mercados Entero,PRODUCTO EQUIVALENTE,PRODUCTO_EMPAQUE,ALFA,BETA,PRECIO EQUIV.,P*Q,ANTIGIO
2021-04-22 00:00:00,ENTERO,SIN SALSA,C60-80,11000.0,1.3499999999999999,,Italia,Camanchaca,16,4,2021,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.3499999999999999,14849.999999999998,1.3499999999999999
2021-04-23 00:00:00,ENTERO,SIN SALSA,C60-80,10005.0,2.03,,Bielorrusia,Camanchaca,16,4,2021,Uee,Otros uee,Uee,Otros uee,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.03,20310.149999999998,2.03
2021-04-23 00:00:00,ENTERO,SIN SALSA,C40-60,9795.0,2.13,,Bielorrusia,Camanchaca,16,4,2021,Uee,Otros uee,Uee,Otros uee,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.13,20863.35,2.13
2021-04-23 00:00:00,ENTERO,SIN SALSA,C20-35,18669.0,2.0065500000000003,,United states,Camanchaca,16,4,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0065500000000003,37460.281950000004,2.0065500000000003
2021-04-23 00:00:00,ENTERO,SIN SALSA,C20-35,18669.0,2.01,,United states,Camanchaca,16,4,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.01,37524.689999999995,2.01
2021-04-24 00:00:00,ENTERO,SIN SALSA,C40-60,8000.0,1.9799999999999998,,Federacion rusa,Camanchaca,16,4,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.9799999999999998,15839.999999999998,1.9799999999999998
2021-04-24 00:00:00,CARNE,GRANEL,C200-300,14000.0,3.1999999999999944,,Federacion rusa,Camanchaca,16,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1999999999999944,44799.99999999992,3.1999999999999944
2021-04-26 00:00:00,ENTERO,RETAIL,C20-35,14296.46,3.24,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-26 00:00:00,ENTERO,RETAIL,C20-35,14296.46,3.24135,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-26 00:00:00,CARNE,GRANEL,C300-500,20000.0,2.7857142857142865,,Italia,Camanchaca,17,4,2021,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.7857142857142865,55714.28571428573,2.7857142857142865
2021-04-26 00:00:00,CARNE,GRANEL,C200-300,4000.0,2.9500000000000006,,Italia,Camanchaca,17,4,2021,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9500000000000006,11800.000000000002,2.9500000000000006
2021-04-27 00:00:00,ENTERO,RETAIL,C20-35,31462.199999999997,3.3075,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-27 00:00:00,ENTERO,RETAIL,C20-35,31462.199999999997,3.31,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-27 00:00:00,CARNE,RETAIL,C300-500,21600.0,3.25,,Francia,Camanchaca,17,4,2021,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.25,70200.0,3.25
2021-04-28 00:00:00,ENTERO,SIN SALSA,C40-60,5305.0,2.1,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,11140.5,2.1
2021-04-28 00:00:00,CARNE,GRANEL,C300-500,24000.0,2.950000000000002,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.950000000000002,70800.00000000004,2.950000000000002
2021-04-28 00:00:00,CARNE,GRANEL,C200-300,42000.0,3.059090909090905,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.059090909090905,128481.81818181802,3.059090909090905
2021-04-29 00:00:00,ENTERO,SIN SALSA,C20-35,50417.22,2.11,,United states,Camanchaca,17,4,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.11,106380.3342,2.11
2021-04-29 00:00:00,ENTERO,RETAIL,C20-35,15277.1,3.31,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-29 00:00:00,CARNE,RETAIL,C200-300,3628.0,3.97,,United states,Camanchaca,17,4,2021,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.97,14403.16,3.97
2021-04-29 00:00:00,CARNE,GRANEL,C200-300,12000.0,3.0,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0,36000.0,3.0
2021-04-29 00:00:00,CARNE,RETAIL,C200-300,3628.0,3.9690000000000003,,United states,Camanchaca,17,4,2021,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.9690000000000003,14399.532000000001,3.9690000000000003
2021-04-29 00:00:00,ENTERO,SIN SALSA,C60-80,19800.0,1.9,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.9,37620.0,1.9
2021-04-29 00:00:00,ENTERO,SIN SALSA,C20-35,50417.22,2.1050399999999994,,United states,Camanchaca,17,4,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1050399999999994,106130.26478879996,2.1050399999999994
2021-04-29 00:00:00,CARNE,GRANEL,C300-500,12000.0,2.900000000000001,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.900000000000001,34800.00000000001,2.900000000000001
2021-04-29 00:00:00,ENTERO,RETAIL,C20-35,15277.1,3.3075,,United states,Camanchaca,17,4,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-04-30 00:00:00,ENTERO,SIN SALSA,C40-60,19800.0,2.1,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,41580.0,2.1
2021-04-30 00:00:00,ENTERO,SIN SALSA,C20-35,17820.0,2.0500000000000003,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0500000000000003,36531.00000000001,2.0500000000000003
2021-04-30 00:00:00,CARNE,GRANEL,C200-300,10500.0,3.1300000000000003,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1300000000000003,32865.0,3.1300000000000003
2021-04-30 00:00:00,CARNE,GRANEL,C200-300,24000.0,3.0999999999999983,,Italia,Camanchaca,17,4,2021,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0999999999999983,74399.99999999996,3.0999999999999983
2021-04-30 00:00:00,CARNE,GRANEL,C100-200,6500.0,3.3299999999999987,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.3299999999999987,21644.999999999993,3.3299999999999987
2021-04-30 00:00:00,CARNE,GRANEL,C300-500,7000.0,3.0,,Federacion rusa,Camanchaca,17,4,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0,21000.0,3.0
2021-05-01 00:00:00,ENTERO,RETAIL,C20-35,13449.15,3.22,,Japon,Camanchaca,17,5,2021,Asia,Asia,Asia,Asia,,ENTERORETAIL,,,,,
2021-05-03 00:00:00,CARNE,GRANEL,C200-300,24000.0,3.049999999999999,,China,Camanchaca,18,5,2021,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.049999999999999,73199.99999999997,3.049999999999999
2021-05-03 00:00:00,ENTERO,RETAIL,C20-35,15980.708,3.2413500000000006,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-03 00:00:00,ENTERO,RETAIL,C20-35,15980.708,3.24,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-04 00:00:00,ENTERO,SIN SALSA,C24-32,18605.5,2.07,,United states,Camanchaca,18,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.07,38513.384999999995,2.07
2021-05-04 00:00:00,ENTERO,RETAIL,C20-35,14301.0,3.24135,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-04 00:00:00,ENTERO,SIN SALSA,C24-32,18605.5,2.0726999999999993,,United states,Camanchaca,18,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0726999999999993,38563.61984999999,2.0726999999999993
2021-05-04 00:00:00,ENTERO,RETAIL,C20-35,14301.0,3.24,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-05 00:00:00,ENTERO,RETAIL,C20-35,33252.8,3.28,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-05 00:00:00,ENTERO,SIN SALSA,C20-35,19800.0,2.1,,Reino unido,Camanchaca,18,5,2021,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,41580.0,2.1
2021-05-05 00:00:00,CARNE,GRANEL,C200-300,23260.0,3.049999999999999,,Federacion rusa,Camanchaca,18,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.049999999999999,70942.99999999997,3.049999999999999
2021-05-05 00:00:00,ENTERO,SIN SALSA,C40-60,19800.0,2.1,,Federacion rusa,Camanchaca,18,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,41580.0,2.1
2021-05-05 00:00:00,ENTERO,RETAIL,C20-35,33252.8,3.276969230769231,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-06 00:00:00,CARNE,GRANEL,C200-300,24000.0,2.900000000000001,,Ucrania,Camanchaca,18,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.900000000000001,69600.00000000001,2.900000000000001
2021-05-06 00:00:00,CARNE,GRANEL,C200-300,23000.0,3.0,,Lituania,Camanchaca,18,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0,69000.0,3.0
2021-05-06 00:00:00,CARNE,GRANEL,C100-200,1000.0,3.25,,Lituania,Camanchaca,18,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.25,3250.0,3.25
2021-05-06 00:00:00,ENTERO,SIN SALSA,C40-60,19490.0,2.0,,Federacion rusa,Camanchaca,18,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0,38980.0,2.0
2021-05-06 00:00:00,ENTERO,SIN SALSA,C60-80,19200.0,1.9000000000000001,,Italia,Camanchaca,18,5,2021,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.9000000000000001,36480.0,1.9000000000000001
2021-05-06 00:00:00,ENTERO,RETAIL,C20-35,15858.22,2.9547000000000003,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-06 00:00:00,ENTERO,RETAIL,C20-35,15858.22,2.95,,United states,Camanchaca,18,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-07 00:00:00,CARNE,GRANEL,C300-500,24000.0,2.900000000000001,,Dinamarca,Camanchaca,18,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.900000000000001,69600.00000000001,2.900000000000001
2021-05-07 00:00:00,CARNE,GRANEL,C200-300,24000.0,2.900000000000001,,Ucrania,Camanchaca,18,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.900000000000001,69600.00000000001,2.900000000000001
2021-05-10 00:00:00,ENTERO,SIN SALSA,C50-70,15940.0,2.4,,Japon,Camanchaca,19,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.4,38256.0,2.4
2021-05-10 00:00:00,ENTERO,RETAIL,C20-35,9629.34,3.31,,United states,Camanchaca,19,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-10 00:00:00,CARNE,RETAIL,C200-300,4702.88,6.98985,,United states,Camanchaca,19,5,2021,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,6.98985,32872.425768,6.98985
2021-05-10 00:00:00,CARNE,RETAIL,C200-300,4702.88,6.99,,United states,Camanchaca,19,5,2021,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,6.99,32873.1312,6.99
2021-05-10 00:00:00,ENTERO,RETAIL,C20-35,9629.34,3.3075,,United states,Camanchaca,19,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-11 00:00:00,CARNE,GRANEL,C300-500,13600.0,3.0300000000000007,,Reino unido,Camanchaca,19,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0300000000000007,41208.00000000001,3.0300000000000007
2021-05-11 00:00:00,ENTERO,SIN SALSA,C20-35,19800.0,2.2,,E.a.u.,Camanchaca,19,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.2,43560.0,2.2
2021-05-11 00:00:00,ENTERO,SIN SALSA,C50-70,15950.0,2.3300000000000005,,Japon,Camanchaca,19,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.3300000000000005,37163.50000000001,2.3300000000000005
2021-05-11 00:00:00,CARNE,GRANEL,C200-300,10400.0,3.1700000000000013,,Reino unido,Camanchaca,19,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1700000000000013,32968.000000000015,3.1700000000000013
2021-05-12 00:00:00,CARNE,GRANEL,C0,5000.0,2.25,,Costa rica,Camanchaca,19,5,2021,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.25,11250.0,2.25
2021-05-12 00:00:00,ENTERO,SIN SALSA,C20-35,5000.0,2.0,,Costa rica,Camanchaca,19,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0,10000.0,2.0
2021-05-12 00:00:00,ENTERO,SIN SALSA,C40-60,19200.0,2.05,,Federacion rusa,Camanchaca,19,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.05,39360.0,2.05
2021-05-12 00:00:00,ENTERO,SIN SALSA,C20-35,18669.0,2.01,,United states,Camanchaca,19,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.01,37524.689999999995,2.01
2021-05-12 00:00:00,ENTERO,SIN SALSA,C60-80,19800.0,1.9,,Federacion rusa,Camanchaca,19,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.9,37620.0,1.9
2021-05-12 00:00:00,ENTERO,SIN SALSA,C20-35,18669.0,2.00655,,United states,Camanchaca,19,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.00655,37460.28195,2.00655
2021-05-13 00:00:00,CARNE,RETAIL,C200-300,21120.0,3.08,,Dinamarca,Camanchaca,19,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.08,65049.6,3.08
2021-05-13 00:00:00,ENTERO,RETAIL,C20-35,15980.8,3.31,,United states,Camanchaca,19,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-13 00:00:00,CARNE,GRANEL,C300-500,24000.0,2.9499999999999984,,Federacion rusa,Camanchaca,19,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9499999999999984,70799.99999999996,2.9499999999999984
2021-05-13 00:00:00,CARNE,GRANEL,C200-300,24000.0,2.9500000000000015,,Federacion rusa,Camanchaca,19,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9500000000000015,70800.00000000003,2.9500000000000015
2021-05-13 00:00:00,ENTERO,RETAIL,C20-35,15980.8,3.3075,,United states,Camanchaca,19,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-14 00:00:00,CARNE,GRANEL,C100-200,24000.0,3.1999999999999953,,Federacion rusa,Camanchaca,19,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1999999999999953,76799.99999999988,3.1999999999999953
2021-05-17 00:00:00,ENTERO,SIN SALSA,C44-77,10000.0,2.1,,Bielorrusia,Camanchaca,20,5,2021,Uee,Otros uee,Uee,Otros uee,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,21000.0,2.1
2021-05-17 00:00:00,CARNE,RETAIL,C300-500,21600.0,3.25,,Francia,Camanchaca,20,5,2021,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.25,70200.0,3.25
2021-05-17 00:00:00,CARNE,GRANEL,C100-200,1000.0,3.350000000000001,,Bielorrusia,Camanchaca,20,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.350000000000001,3350.000000000001,3.350000000000001
2021-05-17 00:00:00,CARNE,GRANEL,C200-300,9000.0,3.149999999999999,,Bielorrusia,Camanchaca,20,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.149999999999999,28349.999999999993,3.149999999999999
2021-05-18 00:00:00,ENTERO,SIN SALSA,C20-35,17978.4,2.09,,United states,Camanchaca,20,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.09,37574.856,2.09
2021-05-18 00:00:00,CARNE,GRANEL,C200-300,24000.0,2.950000000000001,,Ucrania,Camanchaca,20,5,2021,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.950000000000001,70800.00000000003,2.950000000000001
2021-05-18 00:00:00,ENTERO,RETAIL,C20-35,17282.88,3.24,,United states,Camanchaca,20,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-18 00:00:00,ENTERO,SIN SALSA,C40-60,8050.0,2.1,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,16905.0,2.1
2021-05-18 00:00:00,ENTERO,SIN SALSA,C40-60,7465.0,2.1,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,15676.5,2.1
2021-05-18 00:00:00,CARNE,RETAIL,C300-500,21595.0,3.39,,Francia,Camanchaca,20,5,2021,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.39,73207.05,3.39
2021-05-18 00:00:00,ENTERO,SIN SALSA,C60-80,3835.0,2.0,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0,7670.0,2.0
2021-05-18 00:00:00,ENTERO,RETAIL,C20-35,17282.88,2.97675,,United states,Camanchaca,20,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-18 00:00:00,ENTERO,SIN SALSA,C20-35,17978.4,2.09475,,United states,Camanchaca,20,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.09475,37660.2534,2.09475
2021-05-19 00:00:00,CARNE,GRANEL,C300-500,23500.0,3.020000000000002,,Paises bajos,Camanchaca,20,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.020000000000002,70970.00000000004,3.020000000000002
2021-05-19 00:00:00,CARNE,GRANEL,C500-UP,500.0,2.8000000000000003,,Paises bajos,Camanchaca,20,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.8000000000000003,1400.0000000000002,2.8000000000000003
2021-05-19 00:00:00,CARNE,GRANEL,C100-200,23000.0,3.25,,Australia,Camanchaca,20,5,2021,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.25,74750.0,3.25
2021-05-19 00:00:00,ENTERO,SIN SALSA,C50-70,15585.0,2.4,,Japon,Camanchaca,20,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.4,37404.0,2.4
2021-05-19 00:00:00,CARNE,RETAIL,C300-500,20580.0,3.25,,Francia,Camanchaca,20,5,2021,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.25,66885.0,3.25
2021-05-20 00:00:00,ENTERO,RETAIL,C20-35,31961.6,3.31,,United states,Camanchaca,20,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-20 00:00:00,ENTERO,SIN SALSA,C20-35,17978.4,2.16,,United states,Camanchaca,20,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.16,38833.344000000005,2.16
2021-05-20 00:00:00,ENTERO,RETAIL,C20-35,31961.6,3.3075,,United states,Camanchaca,20,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-20 00:00:00,ENTERO,SIN SALSA,C20-35,17978.4,2.1609,,United states,Camanchaca,20,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1609,38849.52456,2.1609
2021-05-20 00:00:00,CARNE,GRANEL,C100-200,5000.0,3.299999999999999,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.299999999999999,16499.999999999996,3.299999999999999
2021-05-20 00:00:00,CARNE,GRANEL,C300-500,7000.0,3.0,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0,21000.0,3.0
2021-05-20 00:00:00,CARNE,GRANEL,C200-300,36000.0,3.145061728395066,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.145061728395066,113222.22222222238,3.145061728395066
2021-05-20 00:00:00,CARNE,GRANEL,C500-UP,24000.0,2.5999999999999974,,Dinamarca,Camanchaca,20,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.5999999999999974,62399.99999999994,2.5999999999999974
2021-05-20 00:00:00,CARNE,GRANEL,C200-300,36000.0,3.145061728395064,,Federacion rusa,Camanchaca,20,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.145061728395064,113222.2222222223,3.145061728395064
2021-05-24 00:00:00,ENTERO,SIN SALSA,C40-60,17280.0,2.1,,Federacion rusa,Camanchaca,21,5,2021,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,36288.0,2.1
2021-05-24 00:00:00,ENTERO,RETAIL,C20-35,15980.8,3.3075,,United states,Camanchaca,21,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-24 00:00:00,ENTERO,SIN SALSA,C20-35,9007.36,2.2,,Hong kong,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.2,19816.192000000003,2.2
2021-05-24 00:00:00,CARNE,GRANEL,C200-300,5000.0,3.100000000000001,,Federacion rusa,Camanchaca,21,5,2021,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.100000000000001,15500.000000000005,3.100000000000001
2021-05-24 00:00:00,ENTERO,RETAIL,C20-35,15980.8,3.31,,United states,Camanchaca,21,5,2021,America,America,America,America,,ENTERORETAIL,,,,,
2021-05-24 00:00:00,ENTERO,RETAIL,C20-35,5920.16,3.22,,Hong kong,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,,ENTERORETAIL,,,,,
2021-05-25 00:00:00,ENTERO,SIN SALSA,C20-35,17814.96,2.21,,United states,Camanchaca,21,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.21,39371.0616,2.21
2021-05-25 00:00:00,CARNE,GRANEL,C100-200,16000.0,3.25,,Japon,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.25,52000.0,3.25
2021-05-25 00:00:00,CARNE,RETAIL,C200-300,9032.0,3.5499999999999994,,Belgica,Camanchaca,21,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.5499999999999994,32063.599999999995,3.5499999999999994
2021-05-25 00:00:00,CARNE,RETAIL,C300-500,4040.0,3.4,,Belgica,Camanchaca,21,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.4,13736.0,3.4
2021-05-25 00:00:00,CARNE,RETAIL,C100-200,6136.0,3.7999999999999994,,Belgica,Camanchaca,21,5,2021,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.7999999999999994,23316.799999999996,3.7999999999999994
2021-05-25 00:00:00,CARNE,RETAIL,C100-200,5970.0,3.25,,Japon,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.25,19402.5,3.25
2021-05-25 00:00:00,ENTERO,SIN SALSA,C20-35,17978.4,2.15,,Singapur,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.15,38653.560000000005,2.15
2021-05-26 00:00:00,ENTERO,SIN SALSA,C20-35,6000.0,2.0,,Mexico,Camanchaca,21,5,2021,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0,12000.0,2.0
2021-05-26 00:00:00,ENTERO,SIN SALSA,C50-70,18735.0,2.1,,Corea del sur,Camanchaca,21,5,2021,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.1,39343.5,2.1
